,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
101,"[100, 50, 40]",0.01,0.01,False,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9453742032931434,0.9026638784608283,0.883105235821383,0.9631034969620185,0.8159205536255545,0.0,0.0
102,"[100, 50, 40]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.956528670846476,0.9281135060983253,0.909619183340648,0.956823017491646,0.8703852568359212,0.0,0.0
103,"[100, 50, 40]",0.01,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9587128643119363,0.9336494652663886,0.9154959411036208,0.9520878789744277,0.8827121084127356,0.0,0.0
104,"[100, 50, 40]",0.01,0.001,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9294773049509455,0.9014304750015386,0.8592800340290001,0.8772740650477038,0.8445455371369812,0.0,0.0
105,"[100, 50, 40]",0.01,0.001,True,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.936130434093772,0.9120758463469519,0.8733425297732275,0.8887530839945986,0.863135427402274,0.0,0.0
106,"[100, 50, 40]",0.01,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9351824578994383,0.9022431126144841,0.8671810730050206,0.9025793246851294,0.8353026594501399,0.0,0.0
107,"[100, 50, 40]",0.01,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9248914931021858,0.8969187219059431,0.8501333706670791,0.8618200316666467,0.8401047574162597,0.0,0.0
108,"[100, 50, 40]",0.01,0.001,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9505698970358031,0.9390808343808643,0.9039360577600919,0.8953103906470219,0.9156336067796683,0.0,0.0
109,"[100, 50, 40]",0.01,0.001,False,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9627924085238041,0.9507963934713978,0.9271503584473791,0.9297903221399357,0.9264372759667345,0.0,0.0
110,"[100, 50, 40]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9656697540368979,0.9599780007299513,0.9336646607016117,0.9203811478504196,0.9484407658477567,0.0,0.0
